Frequency_Hz,Amplitude_dB,Transformer_ID,Condition
233419.04,-83.6669013734351,T5,Winding_Deformation
238867.09,-82.96453928649323,T5,Winding_Deformation
244442.3,-83.5142054108704,T5,Winding_Deformation
250147.63,-84.75683863647065,T5,Winding_Deformation
255986.13,-83.6645862943587,T5,Winding_Deformation
261960.9,-83.46032048393631,T5,Winding_Deformation
268075.12,-83.30409513703346,T5,Winding_Deformation
274332.05,-83.69110085625573,T5,Winding_Deformation
280735.02,-86.19162688025341,T5,Winding_Deformation
287287.44,-84.56665638558833,T5,Winding_Deformation
293992.79,-84.44063809098313,T5,Winding_Deformation
300854.64,-86.31166322921852,T5,Winding_Deformation
307876.65,-88.700561197254,T5,Winding_Deformation
315062.56,-86.40884960587476,T5,Winding_Deformation
322416.18,-86.4406096084846,T5,Winding_Deformation
329941.45,-87.04850626688196,T5,Winding_Deformation
337642.35,-86.7521347488801,T5,Winding_Deformation
345522.99,-86.6148935370864,T5,Winding_Deformation
353587.57,-86.38231382417128,T5,Winding_Deformation
361840.38,-85.53346894053587,T5,Winding_Deformation
370285.81,-88.42302591613324,T5,Winding_Deformation
378928.36,-88.28748047443595,T5,Winding_Deformation
387772.63,-87.12159652020287,T5,Winding_Deformation
396823.33,-87.19508813310141,T5,Winding_Deformation
406085.27,-89.73648388901998,T5,Winding_Deformation
415563.38,-90.15279090320499,T5,Winding_Deformation
425262.72,-87.65596079493159,T5,Winding_Deformation
435188.44,-87.03122204955056,T5,Winding_Deformation
445345.83,-88.80697278418288,T5,Winding_Deformation
455740.3,-90.59229776608237,T5,Winding_Deformation
466377.38,-90.23599193812194,T5,Winding_Deformation
477262.72,-91.10698912244618,T5,Winding_Deformation
488402.14,-91.1234532344286,T5,Winding_Deformation
499801.55,-90.51374289321377,T5,Winding_Deformation
511467.02,-92.1207003778275,T5,Winding_Deformation
523404.77,-92.38140950871552,T5,Winding_Deformation
535621.15,-91.164275196279,T5,Winding_Deformation
548122.66,-91.46619836149488,T5,Winding_Deformation
560915.96,-93.5172711258425,T5,Winding_Deformation
574007.86,-92.91625953942878,T5,Winding_Deformation
587405.32,-93.31365188725354,T5,Winding_Deformation
601115.49,-92.77314354093639,T5,Winding_Deformation
615145.65,-93.57588214255317,T5,Winding_Deformation
629503.28,-93.11133035709516,T5,Winding_Deformation
644196.02,-92.51068050251372,T5,Winding_Deformation
659231.69,-94.25395641469456,T5,Winding_Deformation
674618.3,-94.86175353239497,T5,Winding_Deformation
690364.03,-94.46019682976113,T5,Winding_Deformation
706477.27,-95.24569166018789,T5,Winding_Deformation
722966.6,-93.81063003020346,T5,Winding_Deformation
739840.8,-94.97789065062912,T5,Winding_Deformation
757108.84,-95.16405960149129,T5,Winding_Deformation
774779.92,-96.9727267762366,T5,Winding_Deformation
792863.45,-96.48291091528066,T5,Winding_Deformation
811369.05,-96.94712526960701,T5,Winding_Deformation
830306.57,-96.62309480190406,T5,Winding_Deformation
849686.11,-97.7731204490873,T5,Winding_Deformation
869517.96,-95.61761116564077,T5,Winding_Deformation
889812.69,-99.11148124201189,T5,Winding_Deformation
910581.11,-97.01956904355741,T5,Winding_Deformation
931834.27,-97.53299288601768,T5,Winding_Deformation
953583.48,-96.89808101971272,T5,Winding_Deformation
975840.32,-97.92116747299494,T5,Winding_Deformation
998616.64,-98.73324880247318,T5,Winding_Deformation
1021924.56,-100.44241421338712,T5,Winding_Deformation
1045776.5,-99.42411637271677,T5,Winding_Deformation
1070185.14,-99.36892006237946,T5,Winding_Deformation
1095163.49,-99.54668542857597,T5,Winding_Deformation
1120724.84,-101.15770384323291,T5,Winding_Deformation
1146882.8,-101.53694483061285,T5,Winding_Deformation
1173651.28,-99.14994980890579,T5,Winding_Deformation
1201044.55,-99.7707911936432,T5,Winding_Deformation
1229077.19,-102.18178591805196,T5,Winding_Deformation
1257764.11,-99.83246477826555,T5,Winding_Deformation
1287120.59,-100.26641717824734,T5,Winding_Deformation
1317162.26,-102.59985430707857,T5,Winding_Deformation
1347905.11,-100.5175191572526,T5,Winding_Deformation
1379365.5,-101.41097982240156,T5,Winding_Deformation
1411560.18,-102.37699600030277,T5,Winding_Deformation
1444506.3,-102.65676776002074,T5,Winding_Deformation
1478221.38,-102.21457832827315,T5,Winding_Deformation
1512723.38,-102.4303784726772,T5,Winding_Deformation
1548030.66,-104.28582557471955,T5,Winding_Deformation
1584162.03,-102.67364776129479,T5,Winding_Deformation
1621136.71,-105.52661559216646,T5,Winding_Deformation
1658974.38,-101.59855433921214,T5,Winding_Deformation
1697695.19,-104.45118634836959,T5,Winding_Deformation
1737319.76,-106.50721425133709,T5,Winding_Deformation
1777869.17,-103.03662946116515,T5,Winding_Deformation
1819365.02,-103.68544463528968,T5,Winding_Deformation
1861829.38,-106.5774678031661,T5,Winding_Deformation
1905284.87,-105.37331986911774,T5,Winding_Deformation
1949754.63,-105.98837651666902,T5,Winding_Deformation
1995262.31,-105.04752511337871,T5,Winding_Deformation
19.95,-33.50105662871971,T6,Core_Displacement
20.42,-33.197170117100626,T6,Core_Displacement
20.89,-33.69124991613186,T6,Core_Displacement
21.38,-33.92655186226115,T6,Core_Displacement
21.88,-34.012065607794455,T6,Core_Displacement
22.39,-34.684396985452096,T6,Core_Displacement
22.92,-32.67270398776064,T6,Core_Displacement
23.45,-35.11668691294426,T6,Core_Displacement
24.0,-32.70948152174656,T6,Core_Displacement
24.56,-34.98024553242411,T6,Core_Displacement
25.13,-32.74705070480555,T6,Core_Displacement
25.72,-33.664828831546906,T6,Core_Displacement
26.32,-31.074390797104304,T6,Core_Displacement
26.93,-34.20932087945074,T6,Core_Displacement
27.56,-33.498587253018016,T6,Core_Displacement
28.2,-34.56199995912383,T6,Core_Displacement
28.86,-36.003180872924105,T6,Core_Displacement
29.54,-34.9031716518268,T6,Core_Displacement
30.22,-32.79626678607093,T6,Core_Displacement
30.93,-34.91321320061311,T6,Core_Displacement
31.65,-34.09412300384446,T6,Core_Displacement
32.39,-32.80861096559579,T6,Core_Displacement
33.15,-34.68606577560668,T6,Core_Displacement
33.92,-34.23084103520887,T6,Core_Displacement
34.71,-32.07308459152229,T6,Core_Displacement
35.52,-32.52248816505898,T6,Core_Displacement
36.35,-34.92071908747469,T6,Core_Displacement
37.2,-33.391441020753874,T6,Core_Displacement
38.07,-33.180846960063576,T6,Core_Displacement
38.96,-32.24337262467683,T6,Core_Displacement
39.87,-35.66277099971403,T6,Core_Displacement
40.8,-32.805287867588895,T6,Core_Displacement
41.75,-35.72885777635272,T6,Core_Displacement
42.72,-33.231965230036344,T6,Core_Displacement
43.72,-34.286849862118885,T6,Core_Displacement
44.74,-34.13252351708997,T6,Core_Displacement
45.78,-31.247229747504527,T6,Core_Displacement
46.85,-31.578547034649485,T6,Core_Displacement
47.95,-32.32302894592219,T6,Core_Displacement
49.07,-33.22751882192099,T6,Core_Displacement
50.21,-33.28754191659267,T6,Core_Displacement
51.38,-35.44876479623976,T6,Core_Displacement
52.58,-32.449586778359965,T6,Core_Displacement
53.81,-32.64933482205295,T6,Core_Displacement
55.07,-30.052938813046914,T6,Core_Displacement
56.35,-34.47365351156104,T6,Core_Displacement
57.67,-32.60535747732068,T6,Core_Displacement
59.01,-32.590575315080905,T6,Core_Displacement
60.39,-33.597094950633036,T6,Core_Displacement
61.8,-31.75176241406442,T6,Core_Displacement
63.24,-31.361881566687117,T6,Core_Displacement
64.72,-33.656682535473436,T6,Core_Displacement
66.23,-31.690388014454975,T6,Core_Displacement
67.77,-31.651121240477654,T6,Core_Displacement
69.36,-33.72845677444276,T6,Core_Displacement
70.97,-32.38483231683622,T6,Core_Displacement
72.63,-34.12441036520593,T6,Core_Displacement
74.33,-31.195872284729496,T6,Core_Displacement
76.06,-32.326731857132714,T6,Core_Displacement
77.84,-34.21868802978975,T6,Core_Displacement
79.65,-32.72494050143991,T6,Core_Displacement
81.51,-33.643859363224166,T6,Core_Displacement
83.41,-34.56726883784694,T6,Core_Displacement
85.36,-31.830690040533934,T6,Core_Displacement
87.35,-33.24803853669902,T6,Core_Displacement
89.39,-32.292901493735656,T6,Core_Displacement
91.48,-31.317379625382106,T6,Core_Displacement
93.61,-30.90235650251636,T6,Core_Displacement
95.8,-36.16285515894833,T6,Core_Displacement
98.04,-33.42688133272903,T6,Core_Displacement
100.32,-32.93647668617418,T6,Core_Displacement
102.67,-35.20647467491689,T6,Core_Displacement
105.06,-32.61583852652703,T6,Core_Displacement
107.51,-31.920033988673072,T6,Core_Displacement
110.02,-32.513150012087365,T6,Core_Displacement
112.59,-31.321131575471266,T6,Core_Displacement
115.22,-31.17039290590796,T6,Core_Displacement
117.91,-33.78263574945133,T6,Core_Displacement
120.66,-31.760729009173147,T6,Core_Displacement
123.48,-33.39044838158951,T6,Core_Displacement
126.36,-33.89108766368103,T6,Core_Displacement
129.31,-31.377740616945403,T6,Core_Displacement
132.33,-30.47884953868209,T6,Core_Displacement
135.41,-31.117899862130447,T6,Core_Displacement
138.57,-32.00832428209946,T6,Core_Displacement
141.81,-32.26789683329071,T6,Core_Displacement
145.12,-32.74863745440157,T6,Core_Displacement
148.51,-33.744364200805045,T6,Core_Displacement
151.97,-32.82256838886125,T6,Core_Displacement
155.52,-32.41730607853773,T6,Core_Displacement
159.15,-31.850549043646545,T6,Core_Displacement
162.86,-33.319357496020444,T6,Core_Displacement
166.66,-34.3421350064753,T6,Core_Displacement
170.55,-31.952620274691096,T6,Core_Displacement
174.54,-32.94732118880973,T6,Core_Displacement
178.61,-33.147997022195554,T6,Core_Displacement
182.78,-32.2922180249251,T6,Core_Displacement
187.04,-30.550951890023935,T6,Core_Displacement
191.41,-32.02277163303909,T6,Core_Displacement
195.88,-32.7025233816522,T6,Core_Displacement
200.45,-33.48658247271036,T6,Core_Displacement
205.13,-31.798467587684346,T6,Core_Displacement
209.92,-31.810167344973664,T6,Core_Displacement
214.81,-31.714239076084148,T6,Core_Displacement
219.83,-33.72141471950038,T6,Core_Displacement
224.96,-34.31883994218589,T6,Core_Displacement
230.21,-31.508613924062487,T6,Core_Displacement
235.58,-33.77461357001196,T6,Core_Displacement
241.08,-30.318986197967426,T6,Core_Displacement
246.71,-33.36667422932541,T6,Core_Displacement
252.47,-32.204358952455664,T6,Core_Displacement
258.36,-34.34313310768191,T6,Core_Displacement
264.39,-32.122964667252525,T6,Core_Displacement
270.56,-32.170489618851335,T6,Core_Displacement
276.88,-31.08030974662793,T6,Core_Displacement
283.34,-34.62609887384353,T6,Core_Displacement
289.95,-33.42188086829173,T6,Core_Displacement
296.72,-32.41529070846078,T6,Core_Displacement
303.64,-32.66860523707691,T6,Core_Displacement
310.73,-33.28282192370033,T6,Core_Displacement
317.98,-29.365061935380236,T6,Core_Displacement
325.41,-32.830117028702965,T6,Core_Displacement
333.0,-33.42429625993229,T6,Core_Displacement
340.77,-32.47188479678083,T6,Core_Displacement
348.73,-34.1352447768726,T6,Core_Displacement
356.87,-31.362333144458056,T6,Core_Displacement
365.2,-32.49332838736129,T6,Core_Displacement
373.72,-34.39933647775331,T6,Core_Displacement
382.44,-32.11368616260428,T6,Core_Displacement
391.37,-33.56514234490337,T6,Core_Displacement
400.5,-32.785388229953256,T6,Core_Displacement
409.85,-31.57861110746472,T6,Core_Displacement
419.42,-33.911054325949735,T6,Core_Displacement
429.21,-31.583087588971452,T6,Core_Displacement
439.22,-32.78396910603778,T6,Core_Displacement
449.47,-33.242854332517325,T6,Core_Displacement
459.97,-34.077267485412364,T6,Core_Displacement
470.7,-33.511853865993544,T6,Core_Displacement
481.69,-34.03761858107597,T6,Core_Displacement
492.93,-34.04954225347601,T6,Core_Displacement
504.44,-33.09059653298907,T6,Core_Displacement
516.21,-34.34835833451799,T6,Core_Displacement
528.26,-36.159416563241194,T6,Core_Displacement
540.59,-32.147575773569635,T6,Core_Displacement
553.2,-33.56527822698637,T6,Core_Displacement
566.12,-35.61308348885829,T6,Core_Displacement
579.33,-35.580216426497515,T6,Core_Displacement
592.85,-33.19307103099021,T6,Core_Displacement
606.69,-33.6152072531624,T6,Core_Displacement
620.85,-32.81041475755897,T6,Core_Displacement
635.34,-33.564141617187424,T6,Core_Displacement
650.17,-34.504485913721155,T6,Core_Displacement
665.34,-35.004020105330184,T6,Core_Displacement
680.87,-33.45574570697238,T6,Core_Displacement
696.76,-33.96304008478073,T6,Core_Displacement
713.03,-33.862986355377586,T6,Core_Displacement
729.67,-34.12220393190337,T6,Core_Displacement
746.7,-35.691390388022796,T6,Core_Displacement
764.13,-35.12729894304306,T6,Core_Displacement
781.96,-34.472403518105665,T6,Core_Displacement
800.21,-36.30659100867979,T6,Core_Displacement
818.89,-38.96095728369508,T6,Core_Displacement
838.0,-35.78282450015536,T6,Core_Displacement
857.56,-35.1065984982198,T6,Core_Displacement
877.58,-36.87886621674582,T6,Core_Displacement
898.06,-34.67160718837,T6,Core_Displacement
919.02,-37.037503715950024,T6,Core_Displacement
940.47,-36.62146951202504,T6,Core_Displacement
962.42,-36.55914722012716,T6,Core_Displacement
984.89,-35.59452244469606,T6,Core_Displacement
1007.88,-37.12385675193809,T6,Core_Displacement
1031.4,-35.56461393938624,T6,Core_Displacement
1055.47,-35.91281889582704,T6,Core_Displacement
1080.11,-37.763881192862485,T6,Core_Displacement
1105.32,-39.35973140442055,T6,Core_Displacement
1131.12,-35.98321385619121,T6,Core_Displacement
1157.52,-35.84935556505358,T6,Core_Displacement
1184.53,-39.74009397500477,T6,Core_Displacement
1212.18,-38.532674776981594,T6,Core_Displacement
1240.47,-37.025853235282355,T6,Core_Displacement
1269.43,-36.635126200386395,T6,Core_Displacement
1299.05,-36.546750274272114,T6,Core_Displacement
1329.37,-40.48298932073233,T6,Core_Displacement
1360.4,-37.012216299203935,T6,Core_Displacement
1392.15,-36.717746709556835,T6,Core_Displacement
1424.65,-37.003646291437974,T6,Core_Displacement
1457.9,-39.07511694446623,T6,Core_Displacement
1491.93,-40.45553017240861,T6,Core_Displacement
1526.75,-37.4779923436382,T6,Core_Displacement
1562.38,-37.82634471343058,T6,Core_Displacement
1598.85,-38.04508552974425,T6,Core_Displacement
1636.17,-36.721311736534744,T6,Core_Displacement
1674.36,-37.6941646334915,T6,Core_Displacement
1713.44,-39.736216423512545,T6,Core_Displacement
1753.43,-38.96015835911917,T6,Core_Displacement
1794.35,-37.39253421607505,T6,Core_Displacement
1836.23,-40.77257691291346,T6,Core_Displacement
1879.09,-38.75315158835641,T6,Core_Displacement
1922.95,-39.59290167993048,T6,Core_Displacement
1967.83,-39.44791699547405,T6,Core_Displacement
2013.76,-38.36189789374584,T6,Core_Displacement
2060.76,-38.48446327455227,T6,Core_Displacement
2108.86,-38.35825775124194,T6,Core_Displacement
2158.08,-38.68548739564841,T6,Core_Displacement
2208.45,-40.15423145806425,T6,Core_Displacement
2260.0,-41.52881294215481,T6,Core_Displacement
2312.75,-40.914326078162404,T6,Core_Displacement
2366.73,-38.06389455345151,T6,Core_Displacement
2421.97,-41.73669634047758,T6,Core_Displacement
2478.5,-41.707209440360266,T6,Core_Displacement
2536.35,-40.7321925925758,T6,Core_Displacement
2595.54,-41.63657313614516,T6,Core_Displacement
2656.12,-41.462826623925714,T6,Core_Displacement
2718.12,-42.430612305330136,T6,Core_Displacement
2781.56,-39.74404860233493,T6,Core_Displacement
2846.48,-41.12941006327523,T6,Core_Displacement
2912.92,-41.1186061068884,T6,Core_Displacement
2980.91,-41.431808646611664,T6,Core_Displacement
3050.48,-43.501740930639265,T6,Core_Displacement
3121.68,-41.34413587329674,T6,Core_Displacement
3194.54,-43.30969838401914,T6,Core_Displacement
3269.1,-44.327880248586446,T6,Core_Displacement
3345.41,-45.6313970896335,T6,Core_Displacement
3423.49,-43.28886817692302,T6,Core_Displacement
3503.39,-42.62221660175745,T6,Core_Displacement
3585.16,-42.601530555276625,T6,Core_Displacement
3668.84,-42.420025396914895,T6,Core_Displacement
3754.47,-45.00916966725891,T6,Core_Displacement
3842.1,-42.63389461758772,T6,Core_Displacement
3931.78,-42.98598998282875,T6,Core_Displacement
4023.55,-44.697532902396354,T6,Core_Displacement
4117.46,-45.88351590558397,T6,Core_Displacement
4213.56,-42.57520249961851,T6,Core_Displacement
4311.91,-45.21087614697623,T6,Core_Displacement
4412.55,-44.28153763065704,T6,Core_Displacement
4515.54,-46.16309971107195,T6,Core_Displacement
4620.93,-43.73163638097386,T6,Core_Displacement
4728.78,-45.70663109838851,T6,Core_Displacement
4839.16,-45.762073417461124,T6,Core_Displacement
4952.1,-47.1321405735145,T6,Core_Displacement
5067.69,-47.88308663528401,T6,Core_Displacement
5185.97,-46.11437823945522,T6,Core_Displacement
5307.01,-46.711392559694964,T6,Core_Displacement
5430.87,-49.36428774303825,T6,Core_Displacement
5557.63,-46.4215511077076,T6,Core_Displacement
5687.35,-48.19268380489921,T6,Core_Displacement
5820.09,-46.31509505462582,T6,Core_Displacement
5955.93,-50.18828608135077,T6,Core_Displacement
6094.95,-47.95793876601255,T6,Core_Displacement
6237.2,-46.326814339591586,T6,Core_Displacement
6382.78,-44.73202700555344,T6,Core_Displacement
6531.76,-49.429473787263966,T6,Core_Displacement
6684.21,-47.0945621918189,T6,Core_Displacement
6840.22,-50.13157671299041,T6,Core_Displacement
6999.87,-49.58883420239562,T6,Core_Displacement
7163.25,-50.72505977577977,T6,Core_Displacement
7330.44,-47.264476289356494,T6,Core_Displacement
7501.54,-50.38605676079433,T6,Core_Displacement
7676.63,-50.79070490348903,T6,Core_Displacement
7855.8,-48.53738257782259,T6,Core_Displacement
8039.16,-49.74308042013548,T6,Core_Displacement
8226.79,-49.08627239422617,T6,Core_Displacement
8418.81,-52.361342386761386,T6,Core_Displacement
8615.3,-50.96108014768668,T6,Core_Displacement
8816.39,-52.998396766700104,T6,Core_Displacement
9022.16,-51.62526047088719,T6,Core_Displacement
9232.74,-51.21266354439263,T6,Core_Displacement
9448.24,-50.81001068423304,T6,Core_Displacement
9668.76,-53.346455886636335,T6,Core_Displacement
9894.43,-51.18637795321507,T6,Core_Displacement
10125.37,-53.48941326709095,T6,Core_Displacement
10361.7,-54.00910302397032,T6,Core_Displacement
10603.54,-52.76610290818293,T6,Core_Displacement
10851.03,-54.202394246943,T6,Core_Displacement
11104.29,-53.30760426091455,T6,Core_Displacement
11363.47,-53.05406085525924,T6,Core_Displacement
11628.7,-52.753417972351755,T6,Core_Displacement
11900.11,-54.53406207669142,T6,Core_Displacement
12177.86,-55.333777004508676,T6,Core_Displacement
12462.1,-56.060583097608344,T6,Core_Displacement
12752.97,-55.50186386376161,T6,Core_Displacement
13050.62,-55.0943280366119,T6,Core_Displacement
13355.23,-54.2822938358382,T6,Core_Displacement
13666.94,-58.74871961993296,T6,Core_Displacement
13985.93,-56.90453266621895,T6,Core_Displacement
14312.37,-57.76349931273588,T6,Core_Displacement
14646.42,-57.485853034183236,T6,Core_Displacement
14988.27,-58.422490588406404,T6,Core_Displacement
15338.1,-56.75360479918141,T6,Core_Displacement
15696.09,-57.91845988356521,T6,Core_Displacement
16062.44,-56.70356177623635,T6,Core_Displacement
16437.34,-56.539773467984176,T6,Core_Displacement
16821.0,-56.88166217604274,T6,Core_Displacement
17213.6,-60.22210654128692,T6,Core_Displacement
17615.37,-58.72059080477976,T6,Core_Displacement
18026.52,-59.28674950688566,T6,Core_Displacement
18447.26,-60.950350321498874,T6,Core_Displacement
18877.82,-60.19933055716231,T6,Core_Displacement
19318.44,-61.615459319888295,T6,Core_Displacement
19769.33,-60.61093752516318,T6,Core_Displacement
20230.75,-63.65566330812091,T6,Core_Displacement
20702.94,-60.277218903518026,T6,Core_Displacement
21186.15,-59.947280392292946,T6,Core_Displacement
21680.64,-62.275681815295606,T6,Core_Displacement
22186.67,-63.70393485867144,T6,Core_Displacement
22704.51,-63.368959266052215,T6,Core_Displacement
23234.44,-63.865317524438936,T6,Core_Displacement
23776.74,-62.76534543927868,T6,Core_Displacement
24331.69,-63.269480235349874,T6,Core_Displacement
24899.6,-64.4800192617407,T6,Core_Displacement
25480.76,-64.48328611497907,T6,Core_Displacement
26075.49,-65.3643903908997,T6,Core_Displacement
26684.1,-63.22580395436144,T6,Core_Displacement
27306.91,-67.28890076700974,T6,Core_Displacement
27944.26,-64.75169696463144,T6,Core_Displacement
28596.48,-66.60521509402473,T6,Core_Displacement
29263.93,-66.67801183869618,T6,Core_Displacement
29946.96,-67.91188317575867,T6,Core_Displacement
30645.93,-66.93025390318549,T6,Core_Displacement
31361.21,-67.3829092349735,T6,Core_Displacement
32093.19,-67.74344086282967,T6,Core_Displacement
32842.25,-69.6766403743807,T6,Core_Displacement
33608.79,-70.94616826477852,T6,Core_Displacement
34393.23,-69.45230497445608,T6,Core_Displacement
35195.97,-68.85596451143306,T6,Core_Displacement
36017.46,-70.06230125860172,T6,Core_Displacement
36858.11,-69.61201503197108,T6,Core_Displacement
37718.39,-71.95266594435674,T6,Core_Displacement
38598.74,-70.43585114938766,T6,Core_Displacement
39499.64,-72.30008462754661,T6,Core_Displacement
40421.57,-70.99852251905179,T6,Core_Displacement
41365.02,-71.59414367506393,T6,Core_Displacement
42330.49,-71.06175018584952,T6,Core_Displacement
43318.49,-71.41264697745548,T6,Core_Displacement
44329.56,-72.22872906115093,T6,Core_Displacement
45364.22,-70.07432690138717,T6,Core_Displacement
46423.03,-72.70759208501305,T6,Core_Displacement
47506.55,-73.05977669006515,T6,Core_Displacement
48615.36,-72.29360506185641,T6,Core_Displacement
49750.06,-73.53949111254927,T6,Core_Displacement
50911.23,-73.07142455894095,T6,Core_Displacement
52099.51,-74.49222726668825,T6,Core_Displacement
53315.53,-75.37831119848344,T6,Core_Displacement
54559.92,-76.02872421910823,T6,Core_Displacement
55833.36,-75.84652349019161,T6,Core_Displacement
57136.53,-75.0231197196765,T6,Core_Displacement
58470.1,-76.69138500199311,T6,Core_Displacement
59834.81,-76.84923213241835,T6,Core_Displacement
61231.37,-76.18384099279812,T6,Core_Displacement
62660.52,-75.63390188559224,T6,Core_Displacement
64123.03,-77.60173040977492,T6,Core_Displacement
65619.67,-76.53337846351637,T6,Core_Displacement
67151.25,-75.97211231045003,T6,Core_Displacement
68718.58,-76.98729904547457,T6,Core_Displacement
70322.48,-78.89787762383025,T6,Core_Displacement
71963.82,-79.04018014075176,T6,Core_Displacement
73643.47,-78.83852026799089,T6,Core_Displacement
75362.33,-79.38097949778819,T6,Core_Displacement
77121.3,-77.28776055878225,T6,Core_Displacement
78921.33,-79.79136179127042,T6,Core_Displacement
80763.37,-80.40408289932053,T6,Core_Displacement
82648.4,-80.7634575530136,T6,Core_Displacement
84577.43,-79.48901426348422,T6,Core_Displacement
86551.49,-81.1219097391925,T6,Core_Displacement
88571.62,-80.75604095300517,T6,Core_Displacement
90638.9,-81.26864368209259,T6,Core_Displacement
92754.43,-83.64032460738348,T6,Core_Displacement
94919.34,-79.89332224158807,T6,Core_Displacement
97134.78,-81.95453074667651,T6,Core_Displacement
99401.92,-79.16044017982641,T6,Core_Displacement
101721.99,-82.9128721285295,T6,Core_Displacement
104096.2,-83.04493182154877,T6,Core_Displacement
106525.83,-82.05284714330912,T6,Core_Displacement
109012.16,-83.58628015961331,T6,Core_Displacement
111556.53,-80.70538789350017,T6,Core_Displacement
114160.28,-82.7243978852957,T6,Core_Displacement
116824.81,-84.90056582782928,T6,Core_Displacement
119551.52,-84.56911991046401,T6,Core_Displacement
122341.88,-85.3256233744069,T6,Core_Displacement
125197.37,-84.2336779786418,T6,Core_Displacement
128119.5,-85.81267842347935,T6,Core_Displacement
131109.83,-83.39931157155398,T6,Core_Displacement
134169.97,-85.27842607352918,T6,Core_Displacement
137301.52,-85.67292880695288,T6,Core_Displacement
140506.17,-84.51115662647868,T6,Core_Displacement
143785.61,-85.33499834522922,T6,Core_Displacement
147141.6,-86.82775213357613,T6,Core_Displacement
150575.92,-85.63718410171651,T6,Core_Displacement
154090.39,-84.80314261457004,T6,Core_Displacement
157686.89,-85.63941949937396,T6,Core_Displacement
161367.34,-88.74936355327591,T6,Core_Displacement
165133.68,-87.3987965753029,T6,Core_Displacement
168987.94,-86.59313796955038,T6,Core_Displacement
172932.15,-86.2133998220995,T6,Core_Displacement
176968.43,-86.05417196759555,T6,Core_Displacement
181098.91,-85.16815884246994,T6,Core_Displacement
185325.79,-88.3551991383726,T6,Core_Displacement
189651.34,-86.59411009842061,T6,Core_Displacement
194077.84,-88.4878887528447,T6,Core_Displacement
198607.66,-87.27304353701703,T6,Core_Displacement
203243.2,-87.90158783043161,T6,Core_Displacement
207986.94,-87.7764982037014,T6,Core_Displacement
212841.4,-86.19781065926102,T6,Core_Displacement
217809.17,-88.66733690612459,T6,Core_Displacement
222892.88,-88.0556662792438,T6,Core_Displacement
228095.25,-87.82227461231366,T6,Core_Displacement
233419.04,-88.23278424748555,T6,Core_Displacement
238867.09,-88.4808796912016,T6,Core_Displacement
244442.3,-89.69179054587777,T6,Core_Displacement
250147.63,-89.29631819876694,T6,Core_Displacement
255986.13,-89.95992551072604,T6,Core_Displacement
261960.9,-87.91774314550214,T6,Core_Displacement
268075.12,-87.5058824346304,T6,Core_Displacement
274332.05,-90.51423353196625,T6,Core_Displacement
280735.02,-89.91731428679412,T6,Core_Displacement
287287.44,-89.71702444210433,T6,Core_Displacement
293992.79,-89.65949646839357,T6,Core_Displacement
300854.64,-92.1095244661503,T6,Core_Displacement
307876.65,-90.57938233578649,T6,Core_Displacement
315062.56,-89.6372849608212,T6,Core_Displacement
322416.18,-91.61585601819803,T6,Core_Displacement
329941.45,-90.10061808802435,T6,Core_Displacement
337642.35,-90.97501788542445,T6,Core_Displacement
345522.99,-93.81746914576038,T6,Core_Displacement
353587.57,-90.39285513464338,T6,Core_Displacement
361840.38,-92.64835248835018,T6,Core_Displacement
370285.81,-91.2697755977457,T6,Core_Displacement
378928.36,-89.92846224087793,T6,Core_Displacement
387772.63,-92.64920108905903,T6,Core_Displacement
396823.33,-92.75677162648498,T6,Core_Displacement
406085.27,-92.58779023355247,T6,Core_Displacement
415563.38,-92.76308375147362,T6,Core_Displacement
425262.72,-94.92060168783377,T6,Core_Displacement
435188.44,-92.40009430431077,T6,Core_Displacement
445345.83,-92.20583164159574,T6,Core_Displacement
455740.3,-93.8372715780733,T6,Core_Displacement
466377.38,-94.9054227271426,T6,Core_Displacement
477262.72,-95.88877863094135,T6,Core_Displacement
488402.14,-94.42332417391978,T6,Core_Displacement
499801.55,-93.08746038347097,T6,Core_Displacement
511467.02,-96.34300430635035,T6,Core_Displacement
523404.77,-94.39337757556312,T6,Core_Displacement
535621.15,-93.92649738078129,T6,Core_Displacement
548122.66,-94.08933727633045,T6,Core_Displacement
560915.96,-96.8428383128179,T6,Core_Displacement
574007.86,-94.19504552635418,T6,Core_Displacement
587405.32,-94.76637993322747,T6,Core_Displacement
601115.49,-98.05805905322227,T6,Core_Displacement
615145.65,-95.49517727759756,T6,Core_Displacement
629503.28,-96.20125380231104,T6,Core_Displacement
644196.02,-95.64322937569308,T6,Core_Displacement
659231.69,-95.336011426073,T6,Core_Displacement
674618.3,-95.61408176322011,T6,Core_Displacement
690364.03,-97.24790346659843,T6,Core_Displacement
706477.27,-96.99572528383136,T6,Core_Displacement
722966.6,-96.73983536300021,T6,Core_Displacement
739840.8,-98.63526122727843,T6,Core_Displacement
757108.84,-97.13512176553095,T6,Core_Displacement
774779.92,-97.11821397166896,T6,Core_Displacement
792863.45,-98.48409397825782,T6,Core_Displacement
811369.05,-97.87263764996437,T6,Core_Displacement
830306.57,-97.93861891498472,T6,Core_Displacement
849686.11,-97.21250959881405,T6,Core_Displacement
869517.96,-97.67572154156184,T6,Core_Displacement
889812.69,-97.38376707727679,T6,Core_Displacement
910581.11,-99.46959385525757,T6,Core_Displacement
